15	15	1	15	-	-	-	5	15	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
28	28	2	28	-	-	-	8	28	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
and	and	a	an	and	-	-	d	nd	and	-	-	0	0	0	0011	001100	001100	001100	001100	001100	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
54	54	5	54	-	-	-	4	54	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
then	then	t	th	the	then	-	n	en	hen	then	-	0	0	0	0110	011011	01101111	0110111100	0110111100	0110111100	O
pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O
will	will	w	wi	wil	will	-	l	ll	ill	will	-	0	0	0	0111	011111	01111101	0111110111	01111101110	01111101110	O
give	give	g	gi	giv	give	-	e	ve	ive	give	-	0	0	0	0100	010010	01001010	0100101001	0100101001	0100101001	O
me	me	m	me	-	-	-	e	me	-	-	-	0	0	0	0101	010111	01011111	0101111110	010111111010	010111111010	O
three	three	t	th	thr	thre	three	e	ee	ree	hree	three	0	0	0	1011	101100	10110000	10110000	10110000	10110000	O
groups	groups	g	gr	gro	grou	group	s	ps	ups	oups	roups	0	0	0	1110	111010	11101010	1110101010	11101010101	11101010101	O
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
events	events	e	ev	eve	even	event	s	ts	nts	ents	vents	0	0	0	1110	111010	11101010	1110101011	111010101110	111010101110	O
falling	falling	f	fa	fal	fall	falli	g	ng	ing	ling	lling	0	0	0	0101	010111	01011110	0101111011	010111101110	010111101110	O
between	between	b	be	bet	betw	betwe	n	en	een	ween	tween	0	0	0	0001	000100	00010011	000100110	000100110	000100110	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
00	00	0	00	-	-	-	0	00	-	-	-	0	0	0	1101	110111	11011111	1101111111	11011111111	11011111111	O
-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0011	001111	00111101	0011110100	0011110100	0011110100	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0011	001111	00111101	0011110100	0011110100	0011110100	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
40	40	4	40	-	-	-	0	40	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
and	and	a	an	and	-	-	d	nd	and	-	-	0	0	0	0011	001100	001100	001100	001100	001100	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
40-10	40-10	4	40	40-	40-1	40-10	0	10	-10	0-10	40-10	0	0	0	null	null	null	null	null	null	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
35:00	35:00	3	35	35:	35:0	35:00	0	00	:00	5:00	35:00	0	0	0	1101	110111	11011111	1101111111	11011111111	11011111111	O
)	)	)	-	-	-	-	)	-	-	-	-	0	0	0	1101	110110	1101100	1101100	1101100	1101100	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
would	would	w	wo	wou	woul	would	d	ld	uld	ould	would	0	0	0	0111	011111	01111101	0111110110	0111110110	0111110110	O
like	like	l	li	lik	like	-	e	ke	ike	like	-	0	0	0	0101	010111	01011100	01011100	01011100	01011100	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
just	just	j	ju	jus	just	-	t	st	ust	just	-	0	0	0	0101	010101	01010111	0101011100	0101011100	0101011100	O
get	get	g	ge	get	-	-	t	et	get	-	-	0	0	0	0100	010011	01001101	0100110110	0100110110	0100110110	O
two	two	t	tw	two	-	-	o	wo	two	-	-	0	0	0	1011	101100	10110000	10110000	10110000	10110000	O
groups	groups	g	gr	gro	grou	group	s	ps	ups	oups	roups	0	0	0	1110	111010	11101010	1110101010	11101010101	11101010101	O
back	back	b	ba	bac	back	-	k	ck	ack	back	-	0	0	0	0101	010111	01011111	0101111110	010111111001	0101111110011	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
00	00	0	00	-	-	-	0	00	-	-	-	0	0	0	1101	110111	11011111	1101111111	11011111111	11011111111	O
-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0011	001111	00111101	0011110100	0011110100	0011110100	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
28	28	2	28	-	-	-	8	28	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
since	since	s	si	sin	sinc	since	e	ce	nce	ince	since	0	0	0	0110	011011	01101110	0110111010	011011101011	0110111010111	O
there	there	t	th	the	ther	there	e	re	ere	here	there	0	0	0	0110	011001	01100110	01100110	01100110	01100110	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
no	no	n	no	-	-	-	o	no	-	-	-	0	0	0	1011	101111	10111111	101111111	101111111	101111111	O
more	more	m	mo	mor	more	-	e	re	ore	more	-	0	0	0	0101	010101	01010101	010101010	010101010	010101010	O
than	than	t	th	tha	than	-	n	an	han	than	-	0	0	0	0001	000111	00011110	00011110	00011110	00011110	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
second	second	s	se	sec	seco	secon	d	nd	ond	cond	econd	0	0	0	1111	111110	11111010	1111101011	1111101011	1111101011	O
gap	gap	g	ga	gap	-	-	p	ap	gap	-	-	0	0	0	1110	111001	11100111	1110011110	111001111011	111001111011	O
between	between	b	be	bet	betw	betwe	n	en	een	ween	tween	0	0	0	0001	000100	00010011	000100110	000100110	000100110	O
events	events	e	ev	eve	even	event	s	ts	nts	ents	vents	0	0	0	1110	111010	11101010	1110101011	111010101110	111010101110	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
time	time	t	ti	tim	time	-	e	me	ime	time	-	0	0	0	1110	111000	11100000	111000000	111000000	111000000	O
range	range	r	ra	ran	rang	range	e	ge	nge	ange	range	0	0	0	1110	111000	11100010	1110001011	111000101110	111000101110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
and	and	a	an	and	-	-	d	nd	and	-	-	0	0	0	0011	001100	001100	001100	001100	001100	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
second	second	s	se	sec	seco	secon	d	nd	ond	cond	econd	0	0	0	1111	111110	11111010	1111101011	1111101011	1111101011	O
group	group	g	gr	gro	grou	group	p	up	oup	roup	group	0	0	0	0101	010111	01011110	0101111000	010111100011	0101111000110	O
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
54	54	5	54	-	-	-	4	54	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Given	given	g	gi	giv	give	given	n	en	ven	iven	given	0	0	0	0101	010110	01011010	0101101011	010110101111	010110101111	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
Series	series	s	se	ser	seri	serie	s	es	ies	ries	eries	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
looks	looks	l	lo	loo	look	looks	s	ks	oks	ooks	looks	0	0	0	0101	010111	01011101	0101110111	0101110111	0101110111	O
something	something	s	so	som	some	somet	g	ng	ing	hing	thing	0	0	0	0110	011000	01100011	011000110	011000110	011000110	O
like	like	l	li	lik	like	-	e	ke	ike	like	-	0	0	0	0101	010111	01011100	01011100	01011100	01011100	O
-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0011	001111	00111101	0011110100	0011110100	0011110100	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

If	if	i	if	-	-	-	f	if	-	-	-	0	0	0	0110	011011	01101110	0110111000	0110111000	0110111000	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
do	do	d	do	-	-	-	o	do	-	-	-	0	0	0	0100	010010	0100100	0100100	0100100	0100100	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
df.groupby(pd.TimeGrouper('20s	df.groupby(pd.timegrouper('20s	d	df	df.	df.g	df.gr	s	0s	20s	'20s	('20s	1	0	0	null	null	null	null	null	null	O
'))	'))	'	')	'))	-	-	)	))	'))	-	-	0	0	0	1101	110110	11011010	110110101	110110101	110110101	O
on	on	o	on	-	-	-	n	on	-	-	-	0	0	0	0001	000100	0001000	0001000	0001000	0001000	O
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
Series	series	s	se	ser	seri	serie	s	es	ies	ries	eries	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
would	would	w	wo	wou	woul	would	d	ld	uld	ould	would	0	0	0	0111	011111	01111101	0111110110	0111110110	0111110110	O
get	get	g	ge	get	-	-	t	et	get	-	-	0	0	0	0100	010011	01001101	0100110110	0100110110	0100110110	O
back	back	b	ba	bac	back	-	k	ck	ack	back	-	0	0	0	0101	010111	01011111	0101111110	010111111001	0101111110011	O
5	5	5	-	-	-	-	5	-	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
group	group	g	gr	gro	grou	group	p	up	oup	roup	group	0	0	0	0101	010111	01011110	0101111000	010111100011	0101111000110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
10:34	10:34	1	10	10:	10:3	10:34	4	34	:34	0:34	10:34	0	0	0	1100	110011	11001100	11001100	11001100	11001100	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
00-	00-	0	00	00-	-	-	-	0-	00-	-	-	0	0	0	null	null	null	null	null	null	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
20-	20-	2	20	20-	-	-	-	0-	20-	-	-	0	0	0	null	null	null	null	null	null	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
40	40	4	40	-	-	-	0	40	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
40-10	40-10	4	40	40-	40-1	40-10	0	10	-10	0-10	40-10	0	0	0	null	null	null	null	null	null	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
35:00	35:00	3	35	35:	35:0	35:00	0	00	:00	5:00	35:00	0	0	0	1101	110111	11011111	1101111111	11011111111	11011111111	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
etc	etc	e	et	etc	-	-	c	tc	etc	-	-	0	0	0	0101	010111	01011111	0101111101	010111110111	0101111101111	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

What	what	w	wh	wha	what	-	t	at	hat	what	-	0	0	0	0110	011001	01100100	01100100	01100100	01100100	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
want	want	w	wa	wan	want	-	t	nt	ant	want	-	0	0	0	0100	010000	0100001	0100001	0100001	0100001	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
do	do	d	do	-	-	-	o	do	-	-	-	0	0	0	0100	010010	0100100	0100100	0100100	0100100	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
have	have	h	ha	hav	have	-	e	ve	ave	have	-	0	0	0	0100	010001	0100010	0100010	0100010	0100010	O
some	some	s	so	som	some	-	e	me	ome	some	-	0	0	0	1011	101111	10111110	101111100	101111100	101111100	O
function	function	f	fu	fun	func	funct	n	on	ion	tion	ction	0	0	0	1110	111011	11101101	1110110110	11101101101	11101101101	O
that	that	t	th	tha	that	-	t	at	hat	that	-	0	0	0	0110	011001	01100111	011001110	011001110	011001110	O
creates	creates	c	cr	cre	crea	creat	s	es	tes	ates	eates	0	0	0	0111	011111	01111110	0111111011	011111101111	0111111011110	O
elastic	elastic	e	el	ela	elas	elast	c	ic	tic	stic	astic	0	0	0	1111	111111	11111111	1111111101	11111111010	11111111010	O
timeranges	timeranges	t	ti	tim	time	timer	s	es	ges	nges	anges	0	0	0	null	null	null	null	null	null	O
..	..	.	..	-	-	-	.	..	-	-	-	1	0	0	0011	001111	00111101	0011110111	0011110111	0011110111	O
as	as	a	as	-	-	-	s	as	-	-	-	0	0	0	0001	000111	0001110	0001110	0001110	0001110	O
long	long	l	lo	lon	long	-	g	ng	ong	long	-	0	0	0	1111	111101	11110111	1111011111	11110111110	11110111110	O
as	as	a	as	-	-	-	s	as	-	-	-	0	0	0	0001	000111	0001110	0001110	0001110	0001110	O
events	events	e	ev	eve	even	event	s	ts	nts	ents	vents	0	0	0	1110	111010	11101010	1110101011	111010101110	111010101110	O
are	are	a	ar	are	-	-	e	re	are	-	-	0	0	0	0111	011111	01111111	0111111110	0111111110	0111111110	O
within	within	w	wi	wit	with	withi	n	in	hin	thin	ithin	0	0	0	0001	000101	00010111	0001011111	0001011111	0001011111	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
seconds	seconds	s	se	sec	seco	secon	s	ds	nds	onds	conds	0	0	0	1110	111010	11101010	1110101010	11101010101	11101010101	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
expand	expand	e	ex	exp	expa	expan	d	nd	and	pand	xpand	0	0	0	0100	010011	01001100	0100110011	010011001110	010011001110	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
timerange	timerange	t	ti	tim	time	timer	e	ge	nge	ange	range	0	0	0	1110	111000	11100001	1110000110	1110000110	1110000110	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

So	so	s	so	-	-	-	o	so	-	-	-	0	0	0	0110	011011	01101111	0110111110	0110111110	0110111110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
expect	expect	e	ex	exp	expe	expec	t	ct	ect	pect	xpect	0	0	0	0100	010001	01000111	0100011100	0100011100	0100011100	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
get	get	g	ge	get	-	-	t	et	get	-	-	0	0	0	0100	010011	01001101	0100110110	0100110110	0100110110	O
back	back	b	ba	bac	back	-	k	ck	ack	back	-	0	0	0	0101	010111	01011111	0101111110	010111111001	0101111110011	O
-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0011	001111	00111101	0011110100	0011110100	0011110100	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

You	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
might	might	m	mi	mig	migh	might	t	ht	ght	ight	might	0	0	0	0111	011111	01111101	0111110111	011111011110	011111011110	O
want	want	w	wa	wan	want	-	t	nt	ant	want	-	0	0	0	0100	010000	0100001	0100001	0100001	0100001	O
consider	consider	c	co	con	cons	consi	r	er	der	ider	sider	0	0	0	0100	010011	01001101	0100110101	010011010111	0100110101110	O
using	using	u	us	usi	usin	using	g	ng	ing	sing	using	0	0	0	0101	010110	01011000	01011000	01011000	01011000	O
apply	apply	a	ap	app	appl	apply	y	ly	ply	pply	apply	0	0	0	0100	010011	01001111	0100111101	0100111101	0100111101	B-API
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

It's	it's	i	it	it'	it's	-	s	's	t's	it's	-	0	0	0	0111	011111	01111111	0111111111	011111111111	0111111111110	O
up	up	u	up	-	-	-	p	up	-	-	-	0	0	0	0101	010111	01011111	0101111110	010111111001	0101111110011	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
you	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
implement	implement	i	im	imp	impl	imple	t	nt	ent	ment	ement	0	0	0	0100	010011	01001101	0100110111	01001101110	01001101110	O
just	just	j	ju	jus	just	-	t	st	ust	just	-	0	0	0	0101	010101	01010111	0101011100	0101011100	0101011100	O
any	any	a	an	any	-	-	y	ny	any	-	-	0	0	0	1011	101111	10111110	101111101	101111101	101111101	O
grouping	grouping	g	gr	gro	grou	group	g	ng	ing	ping	uping	0	0	0	0101	010111	01011110	0101111001	01011110010	01011110010	O
logic	logic	l	lo	log	logi	logic	c	ic	gic	ogic	logic	0	0	0	1110	111011	11101101	1110110111	111011011111	1110110111111	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
your	your	y	yo	you	your	-	r	ur	our	your	-	0	0	0	1001	10010	10010	10010	10010	10010	O
grouper	grouper	g	gr	gro	grou	group	r	er	per	uper	ouper	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API
function	function	f	fu	fun	func	funct	n	on	ion	tion	ction	0	0	0	1110	111011	11101101	1110110110	11101101101	11101101101	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Btw	btw	b	bt	btw	-	-	w	tw	btw	-	-	0	0	0	0110	011011	01101101	0110110111	011011011110	011011011110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
merging	merging	m	me	mer	merg	mergi	g	ng	ing	ging	rging	0	0	0	0101	010111	01011110	0101111001	01011110010	01011110010	O
overlapping	overlapping	o	ov	ove	over	overl	g	ng	ing	ping	pping	0	0	0	1111	111111	11111111	1111111110	111111111001	111111111001	O
time	time	t	ti	tim	time	-	e	me	ime	time	-	0	0	0	1110	111000	11100000	111000000	111000000	111000000	O
ranges	ranges	r	ra	ran	rang	range	s	es	ges	nges	anges	0	0	0	1110	111000	11100010	1110001011	111000101110	111000101110	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
kind	kind	k	ki	kin	kind	-	d	nd	ind	kind	-	0	0	0	0101	010111	01011111	0101111111	010111111101	0101111111010	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
iterative	iterative	i	it	ite	iter	itera	e	ve	ive	tive	ative	0	0	0	1111	111111	11111111	1111111111	11111111111	11111111111	O
task	task	t	ta	tas	task	-	k	sk	ask	task	-	0	0	0	1110	111011	11101101	1110110111	111011011111	1110110111111	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
for	for	f	fo	for	-	-	r	or	for	-	-	0	0	0	0001	000110	000110	000110	000110	000110	O
example	example	e	ex	exa	exam	examp	e	le	ple	mple	ample	0	0	0	1110	111011	11101110	111011100	111011100	111011100	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
A	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
=	=	=	-	-	-	-	=	-	-	-	-	0	0	0	1101	110111	11011110	1101111010	1101111010	1101111010	O
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
0	0	0	-	-	-	-	0	-	-	-	-	0	0	0	1100	110010	11001010	11001010	11001010	11001010	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
10	10	1	10	-	-	-	0	10	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
)	)	)	-	-	-	-	)	-	-	-	-	0	0	0	1101	110110	1101100	1101100	1101100	1101100	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
B	b	b	-	-	-	-	b	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
=	=	=	-	-	-	-	=	-	-	-	-	0	0	0	1101	110111	11011110	1101111010	1101111010	1101111010	O
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
30	30	3	30	-	-	-	0	30	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
)	)	)	-	-	-	-	)	-	-	-	-	0	0	0	1101	110110	1101100	1101100	1101100	1101100	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
C	c	c	-	-	-	-	c	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
=	=	=	-	-	-	-	=	-	-	-	-	0	0	0	1101	110111	11011110	1101111010	1101111010	1101111010	O
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
10	10	1	10	-	-	-	0	10	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
20	20	2	20	-	-	-	0	20	-	-	-	0	0	0	1100	110010	11001000	11001000	11001000	11001000	O
)	)	)	-	-	-	-	)	-	-	-	-	0	0	0	1101	110110	1101100	1101100	1101100	1101100	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

After	after	a	af	aft	afte	after	r	er	ter	fter	after	0	0	0	0110	011011	01101110	0110111011	011011101111	0110111011111	O
C	c	c	-	-	-	-	c	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
appears	appears	a	ap	app	appe	appea	s	rs	ars	ears	pears	0	0	0	0101	010111	01011101	0101110101	01011101011	01011101011	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
all	all	a	al	all	-	-	l	ll	all	-	-	0	0	0	1011	101101	10110101	10110101	10110101	10110101	O
three	three	t	th	thr	thre	three	e	ee	ree	hree	three	0	0	0	1011	101100	10110000	10110000	10110000	10110000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
A	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
B	b	b	-	-	-	-	b	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
and	and	a	an	and	-	-	d	nd	and	-	-	0	0	0	0011	001100	001100	001100	001100	001100	O
C	c	c	-	-	-	-	c	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
should	should	s	sh	sho	shou	shoul	d	ld	uld	ould	hould	0	0	0	0111	011111	01111101	0111110111	011111011111	0111110111110	O
